match_id,batting_team,bowling_team,venue,pitch_type,pitch_condition,current_score,overs_completed,wickets_out,runs_last_5_overs,overs_remaining,wickets_remaining,run_rate,season,final_score
32651,LSG,RR,Narendra Modi Stadium,Batting Friendly,Dusty,169,13,8,58,7,2,13.0,2017,256
32652,KKR,CSK,Chepauk Stadium,Bowling Friendly,Hard,66,12,8,79,8,2,5.5,2010,85
32653,GT,SRH,Chinnaswamy Stadium,Balanced,Hard,81,9,6,50,11,4,9.0,2019,184
32654,GT,MI,Sawai Mansingh Stadium,Bowling Friendly,Dusty,86,9,6,46,11,4,9.56,2023,174
32655,CSK,KKR,Arun Jaitley Stadium,Batting Friendly,Green,76,5,0,24,15,10,15.2,2024,270
32656,RCB,DC,Wankhede Stadium,Bowling Friendly,Dry,37,8,2,70,12,8,4.62,2020,100
32657,DC,CSK,Narendra Modi Stadium,Balanced,Hard,85,18,5,48,2,5,4.72,2017,94
32658,DC,SRH,Eden Gardens,Balanced,Hard,70,13,3,53,7,7,5.38,2009,118
32659,DC,RR,Chepauk Stadium,Balanced,Green,48,12,7,24,8,3,4.0,2009,75
32660,RCB,PBKS,Wankhede Stadium,Batting Friendly,Dusty,77,6,8,25,14,2,12.83,2024,247
32661,KKR,MI,Sawai Mansingh Stadium,Batting Friendly,Hard,170,13,1,58,7,9,13.08,2009,270
32662,PBKS,SRH,Arun Jaitley Stadium,Bowling Friendly,Hard,71,14,6,22,6,4,5.07,2019,98
32663,GT,DC,Rajiv Gandhi Stadium,Batting Friendly,Dusty,140,13,8,16,7,2,10.77,2014,224
32664,RCB,LSG,Wankhede Stadium,Batting Friendly,Green,77,16,4,27,4,6,4.81,2021,104
32665,RR,MI,Eden Gardens,Bowling Friendly,Dusty,97,12,5,30,8,5,8.08,2017,143
32666,CSK,MI,Wankhede Stadium,Bowling Friendly,Hard,24,6,7,56,14,3,4.0,2019,66
32667,RCB,CSK,Chinnaswamy Stadium,Balanced,Green,66,9,7,17,11,3,7.33,2014,146
32668,KKR,LSG,Rajiv Gandhi Stadium,Balanced,Flat,127,18,3,64,2,7,7.06,2020,143
32669,PBKS,MI,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,72,7,3,25,13,7,10.29,2019,221
32670,MI,LSG,Sawai Mansingh Stadium,Balanced,Dry,98,19,1,18,1,9,5.16,2009,103
32671,RCB,CSK,Sawai Mansingh Stadium,Bowling Friendly,Green,24,6,6,30,14,4,4.0,2013,81
32672,LSG,RCB,Arun Jaitley Stadium,Batting Friendly,Green,138,12,7,61,8,3,11.5,2013,247
32673,PBKS,RR,Sawai Mansingh Stadium,Bowling Friendly,Dusty,86,8,2,56,12,8,10.75,2017,241
32674,SRH,DC,Rajiv Gandhi Stadium,Balanced,Green,57,8,3,31,12,7,7.12,2015,162
32675,KKR,DC,Sawai Mansingh Stadium,Batting Friendly,Dusty,57,6,8,20,14,2,9.5,2022,188
32676,RCB,RR,Eden Gardens,Balanced,Dry,191,18,0,77,2,10,10.61,2008,227
32677,RCB,GT,Chinnaswamy Stadium,Batting Friendly,Hard,104,15,6,63,5,4,6.93,2010,159
32678,SRH,PBKS,Wankhede Stadium,Balanced,Green,62,8,6,28,12,4,7.75,2013,155
32679,LSG,GT,Rajiv Gandhi Stadium,Balanced,Dry,45,8,4,32,12,6,5.62,2011,124
32680,GT,RR,Arun Jaitley Stadium,Bowling Friendly,Dry,66,9,5,57,11,5,7.33,2023,127
32681,DC,SRH,Chinnaswamy Stadium,Balanced,Dry,91,10,9,51,10,1,9.1,2015,146
32682,MI,RCB,Narendra Modi Stadium,Batting Friendly,Dry,53,10,6,26,10,4,5.3,2016,129
32683,RR,LSG,Eden Gardens,Balanced,Dusty,62,8,4,23,12,6,7.75,2010,180
32684,RR,MI,Narendra Modi Stadium,Balanced,Dry,165,16,9,33,4,1,10.31,2022,189
32685,SRH,PBKS,Chepauk Stadium,Balanced,Dry,161,16,0,49,4,10,10.06,2009,232
32686,CSK,MI,Arun Jaitley Stadium,Balanced,Dry,149,14,2,55,6,8,10.64,2023,237
32687,SRH,PBKS,Chinnaswamy Stadium,Batting Friendly,Green,41,8,3,73,12,7,5.12,2018,142
32688,RR,LSG,Narendra Modi Stadium,Batting Friendly,Hard,235,18,8,27,2,2,13.06,2009,255
32689,MI,LSG,Chinnaswamy Stadium,Balanced,Flat,152,14,4,26,6,6,10.86,2014,230
32690,DC,CSK,Chepauk Stadium,Batting Friendly,Dusty,34,6,6,75,14,4,5.67,2019,138
32691,MI,LSG,Wankhede Stadium,Batting Friendly,Green,101,13,7,67,7,3,7.77,2008,162
32692,RCB,LSG,Rajiv Gandhi Stadium,Bowling Friendly,Flat,110,12,3,60,8,7,9.17,2009,191
32693,RR,MI,Chepauk Stadium,Batting Friendly,Flat,30,6,3,65,14,7,5.0,2014,132
32694,SRH,DC,Wankhede Stadium,Bowling Friendly,Dry,124,13,8,22,7,2,9.54,2015,160
32695,KKR,DC,Wankhede Stadium,Batting Friendly,Hard,129,13,0,63,7,10,9.92,2009,266
32696,PBKS,MI,Eden Gardens,Bowling Friendly,Flat,58,13,4,33,7,6,4.46,2021,80
32697,LSG,DC,Narendra Modi Stadium,Batting Friendly,Dry,94,15,2,43,5,8,6.27,2012,156
32698,PBKS,KKR,Arun Jaitley Stadium,Balanced,Dusty,120,16,0,70,4,10,7.5,2022,183
32699,CSK,RCB,Chinnaswamy Stadium,Bowling Friendly,Dry,97,18,5,73,2,5,5.39,2008,97
32700,KKR,RCB,Arun Jaitley Stadium,Batting Friendly,Dry,101,13,7,16,7,3,7.77,2021,173
32701,GT,LSG,Wankhede Stadium,Batting Friendly,Flat,69,5,9,69,15,1,13.8,2008,251
32702,SRH,GT,Arun Jaitley Stadium,Batting Friendly,Dusty,64,5,5,72,15,5,12.8,2020,270
32703,MI,RR,Wankhede Stadium,Bowling Friendly,Hard,73,10,4,59,10,6,7.3,2018,146
32704,DC,SRH,Sawai Mansingh Stadium,Bowling Friendly,Hard,39,6,9,17,14,1,6.5,2018,104
32705,RCB,GT,Arun Jaitley Stadium,Balanced,Dusty,154,15,0,27,5,10,10.27,2014,248
32706,SRH,PBKS,Narendra Modi Stadium,Bowling Friendly,Green,88,14,3,23,6,7,6.29,2013,136
32707,PBKS,SRH,Chinnaswamy Stadium,Balanced,Green,83,10,6,37,10,4,8.3,2017,156
32708,RCB,DC,Sawai Mansingh Stadium,Batting Friendly,Flat,134,16,5,78,4,5,8.38,2015,172
32709,KKR,DC,Arun Jaitley Stadium,Batting Friendly,Hard,117,19,3,78,1,7,6.16,2008,130
32710,MI,RR,Chepauk Stadium,Batting Friendly,Hard,164,17,1,51,3,9,9.65,2012,208
32711,KKR,LSG,Narendra Modi Stadium,Batting Friendly,Hard,84,17,6,77,3,4,4.94,2023,102
32712,CSK,GT,Narendra Modi Stadium,Bowling Friendly,Hard,125,15,0,18,5,10,8.33,2019,178
32713,RR,CSK,Chinnaswamy Stadium,Bowling Friendly,Dusty,161,17,9,60,3,1,9.47,2017,179
32714,CSK,PBKS,Eden Gardens,Balanced,Dry,72,9,8,55,11,2,8.0,2014,148
32715,PBKS,LSG,Narendra Modi Stadium,Bowling Friendly,Flat,32,5,1,49,15,9,6.4,2015,158
32716,DC,RR,Sawai Mansingh Stadium,Batting Friendly,Hard,69,6,2,57,14,8,11.5,2021,270
32717,SRH,GT,Chinnaswamy Stadium,Batting Friendly,Dusty,40,7,1,39,13,9,5.71,2023,168
32718,MI,GT,Sawai Mansingh Stadium,Balanced,Hard,78,9,3,50,11,7,8.67,2011,211
32719,RCB,MI,Chinnaswamy Stadium,Balanced,Flat,214,19,3,23,1,7,11.26,2020,241
32720,MI,SRH,Chinnaswamy Stadium,Bowling Friendly,Hard,169,18,8,33,2,2,9.39,2021,194
32721,LSG,KKR,Chinnaswamy Stadium,Bowling Friendly,Dusty,40,7,0,37,13,10,5.71,2011,149
32722,RCB,RR,Eden Gardens,Batting Friendly,Flat,106,15,4,25,5,6,7.07,2021,148
32723,DC,LSG,Chinnaswamy Stadium,Balanced,Hard,137,18,4,77,2,6,7.61,2017,156
32724,RCB,GT,Wankhede Stadium,Bowling Friendly,Green,57,7,5,41,13,5,8.14,2023,161
32725,LSG,PBKS,Chepauk Stadium,Bowling Friendly,Flat,53,11,8,18,9,2,4.82,2024,70
32726,RCB,SRH,Arun Jaitley Stadium,Balanced,Dusty,77,12,6,33,8,4,6.42,2018,128
32727,PBKS,SRH,Chepauk Stadium,Batting Friendly,Green,232,19,4,75,1,6,12.21,2014,248
32728,CSK,GT,Sawai Mansingh Stadium,Balanced,Dry,138,16,6,51,4,4,8.62,2013,162
32729,RR,PBKS,Eden Gardens,Batting Friendly,Green,41,9,6,21,11,4,4.56,2022,107
32730,KKR,CSK,Chepauk Stadium,Bowling Friendly,Green,25,5,1,29,15,9,5.0,2021,123
32731,GT,SRH,Chepauk Stadium,Balanced,Flat,103,16,3,20,4,7,6.44,2012,135
32732,RR,LSG,Arun Jaitley Stadium,Bowling Friendly,Green,53,8,0,57,12,10,6.62,2011,169
32733,LSG,PBKS,Chepauk Stadium,Balanced,Green,54,11,9,74,9,1,4.91,2024,82
32734,LSG,CSK,Chinnaswamy Stadium,Batting Friendly,Green,126,11,9,34,9,1,11.45,2015,227
32735,GT,LSG,Narendra Modi Stadium,Batting Friendly,Dry,86,15,6,48,5,4,5.73,2013,124
32736,PBKS,KKR,Arun Jaitley Stadium,Bowling Friendly,Flat,37,5,9,25,15,1,7.4,2020,113
32737,DC,CSK,Chinnaswamy Stadium,Balanced,Green,71,16,1,40,4,9,4.44,2018,107
32738,CSK,KKR,Eden Gardens,Batting Friendly,Green,69,7,8,48,13,2,9.86,2013,185
32739,DC,GT,Sawai Mansingh Stadium,Balanced,Dry,40,5,5,36,15,5,8.0,2018,175
32740,GT,PBKS,Rajiv Gandhi Stadium,Batting Friendly,Flat,108,12,5,80,8,5,9.0,2010,197
32741,RR,RCB,Narendra Modi Stadium,Balanced,Hard,83,7,0,51,13,10,11.86,2010,270
32742,RCB,MI,Wankhede Stadium,Balanced,Dry,103,19,4,39,1,6,5.42,2014,105
32743,GT,PBKS,Rajiv Gandhi Stadium,Bowling Friendly,Dry,116,18,2,77,2,8,6.44,2008,145
32744,CSK,RCB,Narendra Modi Stadium,Batting Friendly,Green,85,9,9,62,11,1,9.44,2016,167
32745,RR,RCB,Sawai Mansingh Stadium,Batting Friendly,Green,65,9,0,53,11,10,7.22,2020,227
32746,GT,MI,Sawai Mansingh Stadium,Batting Friendly,Green,160,14,2,41,6,8,11.43,2021,269
32747,CSK,PBKS,Rajiv Gandhi Stadium,Balanced,Dry,52,12,4,28,8,6,4.33,2023,86
32748,LSG,MI,Narendra Modi Stadium,Batting Friendly,Flat,99,7,1,20,13,9,14.14,2020,270
32749,KKR,DC,Wankhede Stadium,Balanced,Flat,77,18,0,15,2,10,4.28,2010,84
32750,LSG,GT,Chepauk Stadium,Bowling Friendly,Flat,101,12,4,68,8,6,8.42,2016,156
32751,CSK,SRH,Sawai Mansingh Stadium,Batting Friendly,Dusty,56,11,5,47,9,5,5.09,2013,119
32752,PBKS,CSK,Chepauk Stadium,Batting Friendly,Dry,57,6,8,71,14,2,9.5,2024,184
32753,KKR,PBKS,Chinnaswamy Stadium,Balanced,Dusty,59,11,2,76,9,8,5.36,2023,128
32754,RR,SRH,Chepauk Stadium,Balanced,Green,187,16,1,78,4,9,11.69,2014,262
32755,MI,LSG,Narendra Modi Stadium,Bowling Friendly,Dusty,156,17,7,43,3,3,9.18,2015,165
32756,MI,SRH,Wankhede Stadium,Balanced,Green,153,19,5,47,1,5,8.05,2008,176
32757,PBKS,MI,Rajiv Gandhi Stadium,Balanced,Green,139,16,2,15,4,8,8.69,2011,177
32758,PBKS,SRH,Wankhede Stadium,Balanced,Dry,137,17,7,53,3,3,8.06,2008,173
32759,GT,KKR,Wankhede Stadium,Batting Friendly,Hard,186,15,6,67,5,4,12.4,2017,270
32760,LSG,KKR,Chepauk Stadium,Balanced,Green,73,7,3,60,13,7,10.43,2023,239
32761,KKR,RCB,Arun Jaitley Stadium,Batting Friendly,Hard,33,5,7,42,15,3,6.6,2019,131
32762,DC,KKR,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,127,15,5,53,5,5,8.47,2008,154
32763,SRH,PBKS,Chepauk Stadium,Batting Friendly,Hard,77,10,9,59,10,1,7.7,2024,141
32764,MI,SRH,Narendra Modi Stadium,Bowling Friendly,Dry,46,10,8,49,10,2,4.6,2019,90
32765,DC,KKR,Arun Jaitley Stadium,Batting Friendly,Dry,99,8,1,29,12,9,12.38,2012,270
32766,MI,CSK,Rajiv Gandhi Stadium,Batting Friendly,Dry,187,15,5,45,5,5,12.47,2019,269
32767,GT,KKR,Chepauk Stadium,Balanced,Dry,198,18,5,17,2,5,11.0,2022,227
32768,KKR,RCB,Chepauk Stadium,Batting Friendly,Flat,126,17,4,22,3,6,7.41,2011,153
32769,SRH,GT,Chinnaswamy Stadium,Balanced,Dusty,138,15,4,20,5,6,9.2,2021,198
32770,RR,GT,Chinnaswamy Stadium,Bowling Friendly,Flat,58,6,0,57,14,10,9.67,2017,240
32771,PBKS,RCB,Narendra Modi Stadium,Balanced,Hard,21,5,2,66,15,8,4.2,2017,118
32772,CSK,RR,Wankhede Stadium,Balanced,Flat,62,7,5,46,13,5,8.86,2015,192
32773,PBKS,MI,Chepauk Stadium,Batting Friendly,Hard,127,19,9,32,1,1,6.68,2014,141
32774,MI,KKR,Chepauk Stadium,Batting Friendly,Dusty,87,11,9,16,9,1,7.91,2013,149
32775,CSK,KKR,Chinnaswamy Stadium,Bowling Friendly,Green,64,9,0,34,11,10,7.11,2015,162
32776,RCB,CSK,Eden Gardens,Bowling Friendly,Green,90,19,7,67,1,3,4.74,2024,91
32777,LSG,DC,Rajiv Gandhi Stadium,Bowling Friendly,Green,175,17,4,69,3,6,10.29,2012,205
32778,GT,MI,Sawai Mansingh Stadium,Bowling Friendly,Green,167,17,6,63,3,4,9.82,2022,194
32779,GT,PBKS,Arun Jaitley Stadium,Bowling Friendly,Dry,49,10,0,48,10,10,4.9,2022,117
32780,LSG,RR,Eden Gardens,Batting Friendly,Dry,183,16,8,43,4,2,11.44,2021,230
32781,PBKS,MI,Narendra Modi Stadium,Bowling Friendly,Flat,47,10,5,24,10,5,4.7,2011,81
32782,CSK,DC,Rajiv Gandhi Stadium,Bowling Friendly,Green,151,18,6,50,2,4,8.39,2009,173
32783,GT,KKR,Chinnaswamy Stadium,Batting Friendly,Green,164,19,2,54,1,8,8.63,2008,184
32784,PBKS,LSG,Eden Gardens,Batting Friendly,Hard,103,12,5,31,8,5,8.58,2023,202
32785,DC,GT,Chepauk Stadium,Balanced,Dry,115,17,2,36,3,8,6.76,2009,153
32786,CSK,RR,Arun Jaitley Stadium,Bowling Friendly,Dry,53,11,0,72,9,10,4.82,2023,99
32787,RR,PBKS,Chinnaswamy Stadium,Batting Friendly,Flat,159,17,5,77,3,5,9.35,2015,189
32788,RR,CSK,Sawai Mansingh Stadium,Batting Friendly,Green,148,18,3,76,2,7,8.22,2016,186
32789,SRH,MI,Sawai Mansingh Stadium,Batting Friendly,Green,121,14,4,77,6,6,8.64,2022,193
32790,KKR,DC,Wankhede Stadium,Bowling Friendly,Green,163,18,4,33,2,6,9.06,2021,189
32791,RCB,MI,Wankhede Stadium,Batting Friendly,Hard,87,7,6,52,13,4,12.43,2014,270
32792,LSG,MI,Narendra Modi Stadium,Batting Friendly,Dry,124,11,0,54,9,10,11.27,2010,270
32793,PBKS,RR,Eden Gardens,Batting Friendly,Dusty,79,8,1,16,12,9,9.88,2017,270
32794,PBKS,KKR,Rajiv Gandhi Stadium,Batting Friendly,Hard,58,7,1,63,13,9,8.29,2021,252
32795,SRH,GT,Chinnaswamy Stadium,Batting Friendly,Dry,153,12,6,58,8,4,12.75,2015,265
32796,KKR,MI,Arun Jaitley Stadium,Bowling Friendly,Dry,154,17,8,75,3,2,9.06,2021,167
32797,GT,KKR,Wankhede Stadium,Bowling Friendly,Flat,125,16,0,43,4,10,7.81,2021,157
32798,SRH,DC,Rajiv Gandhi Stadium,Balanced,Dusty,167,15,9,57,5,1,11.13,2019,197
32799,CSK,SRH,Eden Gardens,Batting Friendly,Dry,105,8,2,18,12,8,13.12,2012,270
32800,DC,MI,Arun Jaitley Stadium,Batting Friendly,Flat,74,12,5,41,8,5,6.17,2020,139
32801,KKR,PBKS,Wankhede Stadium,Balanced,Flat,103,10,0,21,10,10,10.3,2023,258
32802,PBKS,RCB,Chepauk Stadium,Balanced,Green,64,10,6,78,10,4,6.4,2018,136
32803,CSK,RCB,Arun Jaitley Stadium,Bowling Friendly,Dry,63,10,3,38,10,7,6.3,2023,130
32804,MI,LSG,Narendra Modi Stadium,Batting Friendly,Hard,206,19,4,73,1,6,10.84,2016,220
32805,RCB,SRH,Sawai Mansingh Stadium,Balanced,Dusty,155,15,7,26,5,3,10.33,2015,198
32806,KKR,RR,Wankhede Stadium,Batting Friendly,Hard,139,18,3,64,2,7,7.72,2009,169
32807,PBKS,GT,Chepauk Stadium,Bowling Friendly,Dusty,74,14,5,48,6,5,5.29,2022,92
32808,SRH,CSK,Rajiv Gandhi Stadium,Bowling Friendly,Flat,75,12,8,41,8,2,6.25,2011,109
32809,LSG,CSK,Chinnaswamy Stadium,Batting Friendly,Dusty,123,14,2,30,6,8,8.79,2020,219
32810,PBKS,RCB,Chinnaswamy Stadium,Balanced,Green,24,6,8,20,14,2,4.0,2015,61
32811,DC,GT,Eden Gardens,Bowling Friendly,Hard,124,18,3,44,2,7,6.89,2012,138
32812,MI,SRH,Narendra Modi Stadium,Balanced,Green,67,11,2,74,9,8,6.09,2019,140
32813,GT,RCB,Eden Gardens,Balanced,Flat,199,17,2,32,3,8,11.71,2020,241
32814,MI,DC,Narendra Modi Stadium,Batting Friendly,Flat,149,14,3,60,6,7,10.64,2023,260
32815,MI,RCB,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,51,6,8,59,14,2,8.5,2024,142
32816,PBKS,LSG,Chepauk Stadium,Bowling Friendly,Dusty,62,12,8,56,8,2,5.17,2014,86
32817,LSG,KKR,Sawai Mansingh Stadium,Batting Friendly,Dusty,150,18,3,56,2,7,8.33,2023,187
32818,RR,GT,Rajiv Gandhi Stadium,Bowling Friendly,Green,82,13,4,52,7,6,6.31,2021,120
32819,RR,LSG,Rajiv Gandhi Stadium,Batting Friendly,Dusty,154,17,2,28,3,8,9.06,2012,211
32820,GT,DC,Sawai Mansingh Stadium,Batting Friendly,Dusty,51,8,8,37,12,2,6.38,2012,122
32821,CSK,GT,Chinnaswamy Stadium,Balanced,Hard,94,11,9,33,9,1,8.55,2013,156
32822,DC,PBKS,Wankhede Stadium,Balanced,Flat,98,11,3,62,9,7,8.91,2013,212
32823,PBKS,RR,Chinnaswamy Stadium,Balanced,Dusty,159,19,9,68,1,1,8.37,2024,159
32824,PBKS,KKR,Wankhede Stadium,Bowling Friendly,Green,127,13,5,45,7,5,9.77,2015,202
32825,LSG,RCB,Eden Gardens,Balanced,Green,34,5,6,18,15,4,6.8,2008,138
32826,GT,MI,Rajiv Gandhi Stadium,Bowling Friendly,Hard,137,14,3,59,6,7,9.79,2022,212
32827,SRH,LSG,Arun Jaitley Stadium,Balanced,Dusty,158,14,1,15,6,9,11.29,2015,270
32828,GT,MI,Wankhede Stadium,Bowling Friendly,Dry,82,18,5,70,2,5,4.56,2016,103
32829,SRH,CSK,Arun Jaitley Stadium,Bowling Friendly,Dry,150,18,2,26,2,8,8.33,2016,182
32830,KKR,DC,Sawai Mansingh Stadium,Balanced,Flat,164,18,2,43,2,8,9.11,2010,187
32831,KKR,RR,Rajiv Gandhi Stadium,Bowling Friendly,Dusty,89,9,0,65,11,10,9.89,2009,225
32832,RCB,LSG,Narendra Modi Stadium,Bowling Friendly,Dusty,155,14,4,42,6,6,11.07,2009,221
32833,GT,RR,Narendra Modi Stadium,Bowling Friendly,Hard,92,10,2,17,10,8,9.2,2012,209
32834,GT,LSG,Sawai Mansingh Stadium,Batting Friendly,Flat,82,8,0,77,12,10,10.25,2013,270
32835,CSK,SRH,Sawai Mansingh Stadium,Batting Friendly,Dusty,158,13,6,34,7,4,12.15,2018,261
32836,DC,PBKS,Eden Gardens,Bowling Friendly,Dry,111,18,0,49,2,10,6.17,2017,121
32837,MI,DC,Narendra Modi Stadium,Batting Friendly,Hard,96,15,0,30,5,10,6.4,2016,164
32838,KKR,LSG,Rajiv Gandhi Stadium,Batting Friendly,Flat,110,9,8,45,11,2,12.22,2016,235
32839,SRH,CSK,Arun Jaitley Stadium,Batting Friendly,Dry,131,18,7,42,2,3,7.28,2012,143
32840,CSK,RR,Wankhede Stadium,Bowling Friendly,Dusty,49,6,3,16,14,7,8.17,2022,164
32841,DC,RCB,Arun Jaitley Stadium,Balanced,Green,39,6,3,43,14,7,6.5,2021,163
32842,PBKS,CSK,Chepauk Stadium,Bowling Friendly,Dry,39,6,3,51,14,7,6.5,2022,123
32843,KKR,GT,Chepauk Stadium,Batting Friendly,Green,103,13,1,26,7,9,7.92,2022,194
32844,CSK,SRH,Eden Gardens,Batting Friendly,Dusty,177,19,3,74,1,7,9.32,2016,186
32845,MI,KKR,Arun Jaitley Stadium,Bowling Friendly,Dusty,161,15,8,35,5,2,10.73,2019,196
32846,KKR,RR,Chepauk Stadium,Bowling Friendly,Hard,116,14,3,34,6,7,8.29,2010,169
32847,RCB,KKR,Rajiv Gandhi Stadium,Balanced,Flat,99,12,8,17,8,2,8.25,2015,164
32848,CSK,RR,Eden Gardens,Balanced,Dry,131,13,5,68,7,5,10.08,2010,215
32849,RR,KKR,Eden Gardens,Batting Friendly,Dry,132,10,5,63,10,5,13.2,2014,270
32850,DC,LSG,Narendra Modi Stadium,Bowling Friendly,Dry,40,6,5,42,14,5,6.67,2015,121
32851,SRH,RCB,Wankhede Stadium,Bowling Friendly,Hard,95,9,2,20,11,8,10.56,2024,233
32852,PBKS,LSG,Chinnaswamy Stadium,Balanced,Dry,206,19,7,20,1,3,10.84,2010,206
32853,SRH,KKR,Sawai Mansingh Stadium,Batting Friendly,Green,89,8,8,25,12,2,11.12,2011,229
32854,KKR,MI,Wankhede Stadium,Batting Friendly,Dry,52,8,1,48,12,9,6.5,2022,198
32855,RCB,RR,Chepauk Stadium,Bowling Friendly,Flat,106,14,1,51,6,9,7.57,2020,162
32856,LSG,DC,Narendra Modi Stadium,Balanced,Green,159,19,4,48,1,6,8.37,2010,182
32857,MI,DC,Chinnaswamy Stadium,Bowling Friendly,Green,102,16,8,56,4,2,6.38,2015,128
32858,PBKS,CSK,Sawai Mansingh Stadium,Balanced,Green,44,5,1,61,15,9,8.8,2018,237
32859,LSG,GT,Sawai Mansingh Stadium,Batting Friendly,Hard,48,9,2,77,11,8,5.33,2020,148
32860,PBKS,DC,Narendra Modi Stadium,Batting Friendly,Dry,65,6,5,57,14,5,10.83,2022,266
32861,KKR,RR,Sawai Mansingh Stadium,Batting Friendly,Dry,90,14,1,38,6,9,6.43,2011,155
32862,RR,MI,Arun Jaitley Stadium,Balanced,Dusty,63,15,0,61,5,10,4.2,2015,111
32863,CSK,KKR,Wankhede Stadium,Bowling Friendly,Hard,167,17,7,58,3,3,9.82,2024,178
32864,MI,KKR,Arun Jaitley Stadium,Bowling Friendly,Green,141,16,3,79,4,7,8.81,2019,167
32865,KKR,RCB,Chepauk Stadium,Bowling Friendly,Green,52,13,0,49,7,10,4.0,2024,82
32866,GT,DC,Sawai Mansingh Stadium,Batting Friendly,Flat,59,12,5,54,8,5,4.92,2016,115
32867,KKR,DC,Chepauk Stadium,Bowling Friendly,Dry,89,17,5,24,3,5,5.24,2015,116
32868,KKR,RR,Rajiv Gandhi Stadium,Balanced,Flat,118,16,4,23,4,6,7.38,2020,145
32869,KKR,CSK,Arun Jaitley Stadium,Bowling Friendly,Dry,146,14,0,43,6,10,10.43,2015,228
32870,GT,CSK,Eden Gardens,Batting Friendly,Dry,72,13,6,58,7,4,5.54,2008,109
32871,KKR,CSK,Eden Gardens,Bowling Friendly,Dry,58,7,7,31,13,3,8.29,2023,147
32872,CSK,MI,Sawai Mansingh Stadium,Bowling Friendly,Dry,52,8,5,28,12,5,6.5,2020,118
32873,PBKS,CSK,Wankhede Stadium,Bowling Friendly,Green,71,12,7,16,8,3,5.92,2017,110
32874,DC,KKR,Chinnaswamy Stadium,Balanced,Dry,112,15,0,38,5,10,7.47,2021,183
32875,LSG,GT,Narendra Modi Stadium,Balanced,Hard,121,14,6,75,6,4,8.64,2016,178
32876,GT,DC,Chepauk Stadium,Batting Friendly,Green,62,7,7,33,13,3,8.86,2024,190
32877,GT,RR,Chinnaswamy Stadium,Balanced,Dry,123,13,0,56,7,10,9.46,2014,235
32878,KKR,SRH,Wankhede Stadium,Balanced,Dusty,48,9,1,38,11,9,5.33,2009,150
32879,MI,LSG,Wankhede Stadium,Balanced,Green,203,17,2,42,3,8,11.94,2021,250
32880,PBKS,KKR,Rajiv Gandhi Stadium,Batting Friendly,Hard,108,9,2,51,11,8,12.0,2022,270
32881,PBKS,MI,Chinnaswamy Stadium,Batting Friendly,Hard,90,14,5,18,6,5,6.43,2018,148
32882,DC,KKR,Narendra Modi Stadium,Bowling Friendly,Dry,107,16,7,59,4,3,6.69,2022,133
32883,PBKS,CSK,Wankhede Stadium,Balanced,Dry,88,19,6,79,1,4,4.63,2023,88
32884,DC,SRH,Narendra Modi Stadium,Batting Friendly,Green,81,6,7,35,14,3,13.5,2015,270
32885,RCB,MI,Arun Jaitley Stadium,Batting Friendly,Dusty,125,19,2,42,1,8,6.58,2012,130
32886,GT,LSG,Wankhede Stadium,Balanced,Flat,151,16,6,65,4,4,9.44,2011,194
32887,DC,RCB,Chinnaswamy Stadium,Batting Friendly,Green,53,8,3,25,12,7,6.62,2015,187
32888,MI,RR,Eden Gardens,Balanced,Flat,130,12,2,19,8,8,10.83,2008,246
32889,DC,MI,Wankhede Stadium,Bowling Friendly,Green,106,14,1,80,6,9,7.57,2015,169
32890,GT,MI,Narendra Modi Stadium,Balanced,Dry,57,9,2,31,11,8,6.33,2022,169
32891,RCB,KKR,Wankhede Stadium,Balanced,Flat,159,16,5,32,4,5,9.94,2014,194
32892,RR,RCB,Sawai Mansingh Stadium,Batting Friendly,Dusty,93,13,2,47,7,8,7.15,2018,189
32893,SRH,LSG,Eden Gardens,Bowling Friendly,Flat,187,17,9,67,3,1,11.0,2024,201
32894,MI,KKR,Arun Jaitley Stadium,Batting Friendly,Green,100,14,0,24,6,10,7.14,2023,186
32895,RR,DC,Narendra Modi Stadium,Batting Friendly,Dusty,79,16,0,30,4,10,4.94,2019,112
32896,SRH,CSK,Narendra Modi Stadium,Bowling Friendly,Dusty,52,6,9,60,14,1,8.67,2013,131
32897,KKR,MI,Eden Gardens,Bowling Friendly,Hard,119,12,7,66,8,3,9.92,2009,177
32898,MI,PBKS,Rajiv Gandhi Stadium,Batting Friendly,Hard,148,19,5,41,1,5,7.79,2017,148
32899,LSG,RCB,Sawai Mansingh Stadium,Bowling Friendly,Green,59,14,5,76,6,5,4.21,2017,77
32900,GT,LSG,Rajiv Gandhi Stadium,Balanced,Dusty,36,5,6,76,15,4,7.2,2012,151
32901,MI,DC,Arun Jaitley Stadium,Batting Friendly,Dusty,121,15,1,79,5,9,8.07,2017,185
32902,CSK,KKR,Wankhede Stadium,Bowling Friendly,Dusty,116,12,5,52,8,5,9.67,2024,175
32903,DC,LSG,Chepauk Stadium,Balanced,Dry,111,17,2,77,3,8,6.53,2009,146
32904,KKR,SRH,Chinnaswamy Stadium,Batting Friendly,Green,94,7,8,38,13,2,13.43,2024,270
